"","year","game.id","date","team","playerid","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost"
"1792",2011,"2011100204",2011-10-02,"PHI","00-0028058","A.Henery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,33,9,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"1793",2011,"2011100204",2011-10-02,"PHI","00-0027725","C.Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,1,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1794",2011,"2011100204",2011-10-02,"PHI","00-0026303","O.Schmitt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1795",2011,"2011100204",2011-10-02,"PHI","00-0024324","J.Avant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1796",2011,"2011100204",2011-10-02,"PHI","00-0025549","B.Celek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1797",2011,"2011100204",2011-10-02,"PHI","00-0026156","D.Rodgers-Cromarti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1798",2011,"2011100204",2011-10-02,"PHI","00-0028087","D.Lewis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1799",2011,"2011100204",2011-10-02,"PHI","00-0023466","M.Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1800",2011,"2011100204",2011-10-02,"PHI","00-0027814","J.Chaney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
"1801",2011,"2011100204",2011-10-02,"PHI","00-0024442","J.Page",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
"1802",2011,"2011100204",2011-10-02,"PHI","00-0028131","B.Rolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"1803",2011,"2011100204",2011-10-02,"PHI","00-0021956","A.Samuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1804",2011,"2011100204",2011-10-02,"PHI","00-0022077","N.Asomugha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"1805",2011,"2011100204",2011-10-02,"PHI","00-0022695","J.Babin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0
"1806",2011,"2011100204",2011-10-02,"PHI","00-0026187","T.Laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1807",2011,"2011100204",2011-10-02,"PHI","00-0027652","N.Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1808",2011,"2011100204",2011-10-02,"PHI","00-0026951","M.Fokou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"1809",2011,"2011100204",2011-10-02,"PHI","00-0021654","J.Hanson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1810",2011,"2011100204",2011-10-02,"PHI","00-0026541","A.Dixon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1811",2011,"2011100204",2011-10-02,"PHI","00-0026759","P.Hunt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1812",2011,"2011100907",2011-10-09,"PHI","00-0024324","J.Avant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,139,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1813",2011,"2011100907",2011-10-09,"PHI","00-0026189","D.Jackson",0,0,0,0,0,0,0,1,-4,0,-4,0,0,0,5,86,1,31,31,0,0,0,0,0,0,0,2,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1814",2011,"2011100907",2011-10-09,"PHI","00-0028087","D.Lewis",0,0,0,0,0,0,0,2,8,0,6,0,0,0,0,0,0,0,0,0,0,3,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1815",2011,"2011100907",2011-10-09,"PHI","00-0027029","L.McCoy",0,0,0,0,0,0,0,11,80,1,32,10,0,0,4,27,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816",2011,"2011100907",2011-10-09,"PHI","00-0020245","M.Vick",40,26,315,2,4,0,0,5,90,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1817",2011,"2011100907",2011-10-09,"PHI","00-0026995","J.Maclin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1818",2011,"2011100907",2011-10-09,"PHI","00-0027758","R.Cooper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1819",2011,"2011100907",2011-10-09,"PHI","00-0027725","C.Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1820",2011,"2011100907",2011-10-09,"PHI","00-0025549","B.Celek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1821",2011,"2011100907",2011-10-09,"PHI","00-0028058","A.Henery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
"1822",2011,"2011100907",2011-10-09,"PHI","00-0024442","J.Page",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0
"1823",2011,"2011100907",2011-10-09,"PHI","00-0027814","J.Chaney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0
"1824",2011,"2011100907",2011-10-09,"PHI","00-0027652","N.Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0
"1825",2011,"2011100907",2011-10-09,"PHI","00-0019986","J.Parker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1826",2011,"2011100907",2011-10-09,"PHI","00-0028131","B.Rolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
"1827",2011,"2011100907",2011-10-09,"PHI","00-0026156","D.Rodgers-Cromarti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1828",2011,"2011100907",2011-10-09,"PHI","00-0021706","C.Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0
"1829",2011,"2011100907",2011-10-09,"PHI","00-0022077","N.Asomugha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"1830",2011,"2011100907",2011-10-09,"PHI","00-0022695","J.Babin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"1831",2011,"2011100907",2011-10-09,"PHI","00-0023466","M.Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1832",2011,"2011100907",2011-10-09,"PHI","00-0024278","D.Tapp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"1833",2011,"2011100907",2011-10-09,"PHI","00-0026951","M.Fokou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1834",2011,"2011100907",2011-10-09,"PHI","00-0026187","T.Laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1835",2011,"2011100907",2011-10-09,"PHI","00-0027835","K.Coleman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1836",2011,"2011100907",2011-10-09,"PHI","00-0025553","D.Landri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1837",2011,"2011100907",2011-10-09,"PHI","00-0021654","J.Hanson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1838",2011,"2011101603",2011-10-16,"PHI","00-0025549","B.Celek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,1,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1839",2011,"2011101603",2011-10-16,"PHI","00-0027029","L.McCoy",0,0,0,0,0,0,0,28,126,1,21,1,0,0,2,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1840",2011,"2011101603",2011-10-16,"PHI","00-0026995","J.Maclin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1841",2011,"2011101603",2011-10-16,"PHI","00-0020245","M.Vick",31,18,237,1,1,0,0,7,54,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1842",2011,"2011101603",2011-10-16,"PHI","00-0024218","V.Young",1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1843",2011,"2011101603",2011-10-16,"PHI","00-0028087","D.Lewis",0,0,0,0,0,0,0,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1844",2011,"2011101603",2011-10-16,"PHI","00-0025438","S.Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1845",2011,"2011101603",2011-10-16,"PHI","00-0026189","D.Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846",2011,"2011101603",2011-10-16,"PHI","00-0024324","J.Avant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847",2011,"2011101603",2011-10-16,"PHI","00-0028058","A.Henery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"1848",2011,"2011101603",2011-10-16,"PHI","00-0025553","D.Landri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"1849",2011,"2011101603",2011-10-16,"PHI","00-0027652","N.Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
"1850",2011,"2011101603",2011-10-16,"PHI","00-0027835","K.Coleman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0
"1851",2011,"2011101603",2011-10-16,"PHI","00-0028131","B.Rolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"1852",2011,"2011101603",2011-10-16,"PHI","00-0021956","A.Samuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"1853",2011,"2011101603",2011-10-16,"PHI","00-0023466","M.Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"1854",2011,"2011101603",2011-10-16,"PHI","00-0022077","N.Asomugha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1855",2011,"2011101603",2011-10-16,"PHI","00-0026951","M.Fokou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1856",2011,"2011101603",2011-10-16,"PHI","00-0019986","J.Parker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1857",2011,"2011101603",2011-10-16,"PHI","00-0024278","D.Tapp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"1858",2011,"2011101603",2011-10-16,"PHI","00-0022695","J.Babin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1859",2011,"2011101603",2011-10-16,"PHI","00-0026187","T.Laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1860",2011,"2011101603",2011-10-16,"PHI","00-0026156","D.Rodgers-Cromarti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1861",2011,"2011101603",2011-10-16,"PHI","00-0027814","J.Chaney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1862",2011,"2011101603",2011-10-16,"PHI","00-0021706","C.Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1863",2011,"2011103011",2011-10-30,"PHI","00-0020245","M.Vick",28,21,279,2,0,0,0,7,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"1864",2011,"2011103011",2011-10-30,"PHI","00-0023437","R.Brown",0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1865",2011,"2011103011",2011-10-30,"PHI","00-0026189","D.Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,14,0,0,0,0,0,0,0,0,1,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1866",2011,"2011103011",2011-10-30,"PHI","00-0026995","J.Maclin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,1,24,12,0,0,0,0,0,0,0,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1867",2011,"2011103011",2011-10-30,"PHI","00-0027029","L.McCoy",0,0,0,0,0,0,0,30,185,2,34,13,0,0,2,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1868",2011,"2011103011",2011-10-30,"PHI","00-0024324","J.Avant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869",2011,"2011103011",2011-10-30,"PHI","00-0025549","B.Celek",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94,1,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1870",2011,"2011103011",2011-10-30,"PHI","00-0027725","C.Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1871",2011,"2011103011",2011-10-30,"PHI","00-0028058","A.Henery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,6,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0
"1872",2011,"2011103011",2011-10-30,"PHI","00-0027835","K.Coleman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1873",2011,"2011103011",2011-10-30,"PHI","00-0027814","J.Chaney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
"1874",2011,"2011103011",2011-10-30,"PHI","00-0021956","A.Samuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1875",2011,"2011103011",2011-10-30,"PHI","00-0022695","J.Babin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
"1876",2011,"2011103011",2011-10-30,"PHI","00-0021654","J.Hanson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1877",2011,"2011103011",2011-10-30,"PHI","00-0026156","D.Rodgers-Cromarti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1878",2011,"2011103011",2011-10-30,"PHI","00-0022077","N.Asomugha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
"1879",2011,"2011103011",2011-10-30,"PHI","00-0027652","N.Allen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1880",2011,"2011103011",2011-10-30,"PHI","00-0028131","B.Rolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1881",2011,"2011103011",2011-10-30,"PHI","00-0026187","T.Laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1882",2011,"2011103011",2011-10-30,"PHI","00-0023579","T.Cole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1883",2011,"2011103011",2011-10-30,"PHI","00-0026951","M.Fokou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1884",2011,"2011103011",2011-10-30,"PHI","00-0024278","D.Tapp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1885",2011,"2011103011",2011-10-30,"PHI","00-0023466","M.Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1886",2011,"2011103011",2011-10-30,"PHI","00-0021706","C.Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1887",2011,"2011103011",2011-10-30,"PHI","00-0028129","J.Kelce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1888",2011,"2011103011",2011-10-30,"PHI","00-0023560","T.Herremans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1889",2011,"2011110700",2011-11-07,"PHI","00-0026189","D.Jackson",0,0,0,0,0,0,0,1,10,0,10,0,0,0,2,16,0,10,0,0,0,0,0,0,0,0,1,-9,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1890",2011,"2011110700",2011-11-07,"PHI","00-0028131","B.Rolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,22,0
